image_filename,label_id,x,y,w,h,confidence
200812025.jpg,6,213,109,34,30,0.99
200812025.jpg,6,369,227,39,53,0.99
200812025.jpg,6,351,227,54,74,0.99
200812025.jpg,7,221,210,42,20,0.99
200812033.jpg,4,43,168,37,25,0.99
200812033.jpg,5,-1,-7,278,160,0.99
200812033.jpg,6,186,159,38,56,0.99
200812033.jpg,6,163,160,33,60,0.99
200812034.jpg,6,71,204,559,254,0.99
200812034.jpg,6,44,185,611,154,0.99
200812035.jpg,9,130,198,115,25,0.99
200812035.jpg,9,263,182,55,28,0.99
200812035.jpg,13,413,78,79,136,0.99
200812037.jpg,3,312,277,174,171,0.99
200812037.jpg,5,302,276,183,160,0.99
200812043.jpg,5,91,355,86,68,0.99
200812043.jpg,5,189,353,82,65,0.99
200812043.jpg,5,224,274,76,62,0.99
200812043.jpg,5,584,306,32,45,0.99
200812043.jpg,5,315,346,44,53,0.99
200812043.jpg,5,203,272,61,64,0.99
200812052.jpg,6,4,224,185,84,0.99
200812052.jpg,9,334,181,76,17,0.99
200812052.jpg,9,333,174,80,16,0.99
200812052.jpg,9,330,196,82,19,0.99
200812052.jpg,9,332,188,79,18,0.99
200812052.jpg,9,339,157,75,16,0.99
200812052.jpg,9,333,203,77,21,0.99
200812053.jpg,5,123,366,81,111,0.99
200812053.jpg,10,119,358,92,132,0.99
200812053.jpg,13,119,358,92,132,0.99
200812054.jpg,3,191,83,33,24,0.99
200812054.jpg,3,96,273,38,34,0.99
200812054.jpg,3,297,232,64,44,0.99
200812054.jpg,3,345,264,63,41,0.99
200812054.jpg,3,281,243,28,34,0.99
200812054.jpg,5,292,266,55,43,0.99
200812054.jpg,5,95,271,39,36,0.99
200812054.jpg,6,30,62,103,51,0.99
200812054.jpg,6,25,33,150,91,0.99
200812054.jpg,6,21,165,141,117,0.99
200812054.jpg,6,2,55,142,97,0.99
200812054.jpg,6,23,86,146,99,0.99
200812054.jpg,7,41,169,77,40,0.99
20081206.jpg,3,475,373,225,217,0.99
20081206.jpg,3,328,253,191,201,0.99
20081206.jpg,3,514,184,234,211,0.99
20081206.jpg,3,166,-2,285,104,0.99
20081206.jpg,3,151,-6,356,185,0.99
20081206.jpg,3,293,287,258,269,0.99
20081206.jpg,5,489,1,311,228,0.99
20081206.jpg,5,212,0,311,244,0.99
20081206.jpg,10,-6,81,341,379,0.99
20081206.jpg,13,-23,-8,358,531,0.99
2008120625.jpg,5,557,282,77,146,0.99
2008120625.jpg,5,318,6,97,60,0.99
2008120625.jpg,9,106,262,138,54,0.99
2008120625.jpg,9,439,79,77,30,0.99
2008120625.jpg,9,80,336,127,82,0.99
2008120625.jpg,9,125,226,118,50,0.99
2008120625.jpg,9,124,180,128,58,0.99
2008120625.jpg,9,132,149,140,48,0.99
2008120625.jpg,9,133,294,123,56,0.99
2008120625.jpg,9,183,346,94,61,0.99
2008120625.jpg,9,194,378,86,50,0.99
2008120625.jpg,9,128,164,121,54,0.99
2008120625.jpg,9,132,277,125,53,0.99
2008120625.jpg,9,445,101,82,27,0.99
2008120626.jpg,7,103,352,119,56,0.99
2008120630.jpg,4,275,151,75,91,0.99
2008120630.jpg,5,252,281,24,32,0.99
2008120630.jpg,5,264,148,92,93,0.99
2008120630.jpg,6,43,287,581,167,0.99
2008120630.jpg,6,411,311,236,121,0.99
2008120630.jpg,6,12,289,364,123,0.99
2008120630.jpg,6,421,190,51,57,0.99
2008120630.jpg,6,-6,294,213,85,0.99
2008120630.jpg,6,81,334,405,134,0.99
2008120630.jpg,9,394,213,41,67,0.99
2008120632.jpg,5,268,106,51,47,0.99
2008120632.jpg,5,218,159,62,69,0.99
2008120632.jpg,5,165,184,68,85,0.99
2008120633.jpg,6,73,211,215,108,0.99
2008120639.jpg,2,255,155,384,295,0.99
2008120639.jpg,5,7,-9,357,543,0.99
2008120639.jpg,5,199,75,442,460,0.99
200812064.jpg,2,11,223,235,253,0.99
200812064.jpg,2,-4,4,168,127,0.99
200812064.jpg,2,-8,37,347,409,0.99
200812064.jpg,5,409,278,207,201,0.99
200812064.jpg,5,-18,22,320,446,0.99
2008120641.jpg,3,327,34,84,93,0.99
2008120641.jpg,4,29,80,622,319,0.99
2008120641.jpg,5,318,7,117,118,0.99
2008120641.jpg,5,401,-1,98,80,0.99
2008120641.jpg,5,48,51,613,352,0.99
2008120641.jpg,13,56,62,579,344,0.99
2008120645.jpg,4,357,150,102,93,0.99
2008120645.jpg,5,426,228,84,102,0.99
2008120645.jpg,8,231,245,310,271,0.99
2008120645.jpg,8,357,150,102,93,0.99
2008120646.jpg,6,90,261,606,306,0.99
2008120648.jpg,4,265,1,104,106,0.99
2008120648.jpg,6,463,193,239,173,0.99
2008120648.jpg,6,462,212,125,98,0.99
2008120648.jpg,6,544,204,132,90,0.99
2008120648.jpg,6,519,230,166,123,0.99
2008120648.jpg,8,651,176,145,82,0.99
2008120648.jpg,13,318,251,474,358,0.99
2008120650.jpg,3,381,274,53,43,0.99
2008120655.jpg,5,235,248,41,79,0.99
2008120655.jpg,11,245,101,377,383,0.99
200812069.jpg,6,463,43,172,152,0.99
200812069.jpg,9,0,49,87,39,0.99
2008120710.jpg,5,-12,32,278,414,0.99
2008120710.jpg,6,360,149,92,78,0.99
2008120711.jpg,4,34,115,346,193,0.99
2008120711.jpg,8,31,118,353,184,0.99
2008120715.jpg,13,45,-7,176,248,0.99
2008120715.jpg,13,208,3,105,136,0.99
2008120720.jpg,5,308,0,135,191,0.99
2008120720.jpg,13,308,0,135,191,0.99
2008120722.jpg,4,170,332,75,65,0.99
2008120722.jpg,5,345,350,74,63,0.99
2008120722.jpg,5,174,328,73,74,0.99
2008120722.jpg,5,179,294,97,43,0.99
2008120722.jpg,6,529,331,78,57,0.99
2008120722.jpg,6,535,158,99,149,0.99
2008120722.jpg,13,-10,39,121,338,0.99
2008120725.jpg,4,247,188,87,48,0.99
2008120725.jpg,13,363,47,271,445,0.99
2008120727.jpg,5,105,496,87,140,0.99
2008120727.jpg,5,188,499,85,137,0.99
2008120727.jpg,5,143,499,85,133,0.99
2008120727.jpg,6,-9,474,129,179,0.99
2008120727.jpg,9,-4,210,79,125,0.99
200812083.jpg,6,10,211,575,391,0.99
200812083.jpg,9,583,115,97,101,0.99
200812085.jpg,1,1,37,300,180,0.99
200812085.jpg,3,96,152,42,41,0.99
200812085.jpg,5,96,151,43,43,0.99
200812085.jpg,8,22,36,279,178,0.99
200812085.jpg,8,19,169,284,73,0.99
200812085.jpg,11,17,93,281,151,0.99
200812092.jpg,6,212,26,107,195,0.99
200812095.jpg,6,360,225,114,373,0.99
200812095.jpg,6,191,522,72,117,0.99
200812095.jpg,6,381,217,75,228,0.99
200812095.jpg,6,291,341,173,269,0.99
200812095.jpg,6,44,68,115,348,0.99
200812095.jpg,6,134,429,166,224,0.99
20081210.jpg,5,7,208,530,272,0.99
20081210.jpg,6,-6,32,500,191,0.99
200812101.jpg,6,47,0,357,281,0.99
200812102.jpg,5,6,95,234,93,0.99
200812104.jpg,3,303,116,137,115,0.99
200812104.jpg,13,-11,193,386,312,0.99
200812105.jpg,2,316,161,65,35,0.99
200812107.jpg,13,-9,15,481,604,0.99
200812109.jpg,4,107,-10,447,450,0.99
200812113.jpg,3,148,0,123,134,0.99
200812113.jpg,3,338,250,93,170,0.99
200812113.jpg,5,336,243,92,171,0.99
200812113.jpg,5,155,3,121,135,0.99
200812116.jpg,2,132,87,45,19,0.99
200812116.jpg,5,6,30,299,180,0.99
200812116.jpg,6,-3,30,307,177,0.99
200812121.jpg,4,312,19,73,74,0.99
200812121.jpg,5,51,25,637,577,0.99
200812121.jpg,13,-7,46,564,515,0.99
2008121211.jpg,9,102,240,327,221,0.99
200812122.jpg,4,360,204,135,76,0.99
200812122.jpg,5,622,127,47,85,0.99
200812123.jpg,3,224,417,82,63,0.99
200812123.jpg,5,365,372,101,97,0.99
200812123.jpg,5,412,313,85,57,0.99
200812123.jpg,5,345,360,104,75,0.99
200812123.jpg,5,393,193,36,61,0.99
200812123.jpg,5,473,386,37,54,0.99
200812123.jpg,6,-12,346,268,127,0.99
200812123.jpg,6,205,220,91,62,0.99
200812123.jpg,6,153,283,182,72,0.99
200812123.jpg,6,414,320,83,62,0.99
200812123.jpg,6,17,309,277,130,0.99
200812124.jpg,5,24,322,60,50,0.99
200812124.jpg,5,346,195,75,110,0.99
200812124.jpg,8,522,293,118,99,0.99
200812124.jpg,8,512,333,130,113,0.99
200812124.jpg,8,279,353,203,117,0.99
200812124.jpg,8,522,280,81,29,0.99
200812124.jpg,8,491,379,147,94,0.99
200812124.jpg,8,354,340,235,132,0.99
200812125.jpg,8,13,12,204,156,0.99
200812125.jpg,8,79,50,153,129,0.99
200812127.jpg,2,266,263,62,39,0.99
200812127.jpg,5,15,69,213,213,0.99
200812127.jpg,6,173,209,110,87,0.99
2008121311.jpg,5,151,-1,37,32,0.99
2008121311.jpg,5,153,2,37,52,0.99
2008121311.jpg,5,7,-2,134,161,0.99
2008121311.jpg,8,172,70,70,92,0.99
2008121311.jpg,13,1,3,145,157,0.99
2008121313.jpg,5,-3,3,102,177,0.99
2008121313.jpg,5,135,10,109,157,0.99
2008121316.jpg,5,-5,9,110,169,0.99
2008121316.jpg,13,103,-3,138,139,0.99
2008121316.jpg,13,36,-4,178,175,0.99
2008121321.jpg,3,33,13,262,203,0.99
2008121321.jpg,3,35,122,179,125,0.99
2008121321.jpg,5,35,122,179,125,0.99
2008121321.jpg,5,42,30,232,197,0.99
2008121321.jpg,7,44,94,38,20,0.99
2008121321.jpg,7,48,24,252,115,0.99
200812133.jpg,7,137,10,38,42,0.99
200812133.jpg,7,144,26,34,27,0.99
200812133.jpg,13,90,-9,212,160,0.99
200812134.jpg,1,106,36,425,433,0.99
200812134.jpg,4,120,16,399,444,0.99
200812134.jpg,12,113,23,406,446,0.99
200812135.jpg,1,-17,80,694,360,0.99
20081214.jpg,8,17,25,206,145,0.99
200812141.jpg,2,64,137,24,25,0.99
200812141.jpg,5,87,134,20,21,0.99
200812141.jpg,5,124,118,19,19,0.99
200812141.jpg,13,-2,-1,162,143,0.99
2008121411.jpg,4,368,231,153,104,0.99
2008121411.jpg,6,26,89,243,135,0.99
2008121412.jpg,3,78,42,439,389,0.99
2008121418.jpg,13,189,42,365,411,0.99
2008121418.jpg,13,282,0,95,61,0.99
2008121422.jpg,2,378,362,102,107,0.99
2008121422.jpg,5,376,362,109,105,0.99
2008121422.jpg,5,319,405,68,76,0.99
2008121422.jpg,5,231,299,91,97,0.99
2008121424.jpg,5,358,338,108,142,0.99
2008121424.jpg,5,367,389,81,92,0.99
2008121427.jpg,2,125,1,61,49,0.99
2008121427.jpg,2,245,108,25,23,0.99
2008121427.jpg,3,191,73,33,29,0.99
2008121427.jpg,3,242,76,48,38,0.99
2008121427.jpg,3,92,50,42,45,0.99
2008121427.jpg,3,135,84,42,41,0.99
2008121427.jpg,3,133,0,53,51,0.99
2008121427.jpg,3,208,95,41,39,0.99
2008121427.jpg,3,163,66,33,20,0.99
2008121427.jpg,3,64,0,62,37,0.99
2008121427.jpg,3,230,143,38,32,0.99
2008121427.jpg,5,62,74,80,71,0.99
2008121427.jpg,5,138,135,61,63,0.99
2008121427.jpg,5,75,184,72,52,0.99
2008121427.jpg,7,178,190,74,48,0.99
2008121427.jpg,7,91,49,43,45,0.99
2008121427.jpg,13,187,203,51,36,0.99
2008121429.jpg,4,140,136,22,12,0.99
2008121429.jpg,5,282,178,39,54,0.99
200812143.jpg,2,78,24,29,27,0.99
200812143.jpg,5,76,24,32,28,0.99
2008121430.jpg,5,83,144,21,36,0.99
2008121430.jpg,6,131,154,31,34,0.99
2008121510.jpg,7,3,0,327,230,0.99
2008121510.jpg,8,3,-5,317,242,0.99
2008121511.jpg,6,147,87,165,140,0.99
2008121512.jpg,5,66,95,184,140,0.99
2008121513.jpg,4,131,367,61,55,0.99
2008121513.jpg,5,135,366,53,59,0.99
2008121513.jpg,6,402,261,211,148,0.99
2008121516.jpg,3,479,410,93,73,0.99
2008121516.jpg,3,268,258,131,105,0.99
2008121516.jpg,3,180,317,91,62,0.99
2008121516.jpg,5,480,416,90,70,0.99
2008121516.jpg,5,150,408,74,42,0.99
2008121516.jpg,5,498,278,79,71,0.99
2008121516.jpg,5,474,236,99,104,0.99
2008121516.jpg,5,456,339,85,71,0.99
2008121516.jpg,5,273,260,126,103,0.99
2008121516.jpg,5,550,378,87,95,0.99
2008121516.jpg,6,330,407,160,69,0.99
2008121516.jpg,6,453,344,88,67,0.99
2008121516.jpg,6,29,18,96,56,0.99
2008121516.jpg,6,207,374,93,68,0.99
2008121516.jpg,6,215,379,156,79,0.99
2008121516.jpg,7,477,233,93,54,0.99
2008121518.jpg,3,94,-3,480,375,0.99
2008121518.jpg,5,66,2,563,443,0.99
2008121519.jpg,2,520,96,67,74,0.99
2008121519.jpg,3,414,32,85,71,0.99
2008121519.jpg,4,14,218,630,272,0.99
2008121519.jpg,5,514,96,73,77,0.99
2008121519.jpg,5,421,30,76,64,0.99
2008121519.jpg,7,421,33,75,69,0.99
200812154.jpg,5,121,91,95,113,0.99
200812155.jpg,5,92,8,31,31,0.99
200812155.jpg,5,215,2,105,118,0.99
200812157.jpg,6,39,9,234,213,0.99
200812157.jpg,6,-3,97,177,136,0.99
200812158.jpg,9,92,217,64,18,0.99
200812159.jpg,5,-2,-6,315,249,0.99
200901211.jpg,3,679,221,106,90,0.99
200901211.jpg,3,266,173,107,94,0.99
200901211.jpg,3,607,187,92,58,0.99
200901211.jpg,5,128,126,141,230,0.99
200901211.jpg,5,299,367,277,242,0.99
200901211.jpg,5,430,263,94,109,0.99
200901211.jpg,6,292,48,107,46,0.99
200901211.jpg,7,604,187,92,59,0.99
200901211.jpg,8,508,107,55,47,0.99
200901215.jpg,4,669,519,81,82,0.99
200901215.jpg,5,96,-17,669,590,0.99
200901216.jpg,5,34,85,761,516,0.99
200902021.jpg,5,244,183,345,341,0.99
200902021.jpg,5,186,39,482,525,0.99
2009032414.jpg,3,73,0,547,300,0.99
2009032414.jpg,5,73,0,547,300,0.99
2009032415.jpg,8,742,80,59,46,0.99
2009032417.jpg,5,531,271,56,46,0.99
2009032417.jpg,5,141,343,56,36,0.99
2009032417.jpg,6,232,267,137,76,0.99
2009032417.jpg,6,92,344,51,51,0.99
2009032417.jpg,6,20,330,58,69,0.99
2009032417.jpg,6,295,279,84,58,0.99
2009032417.jpg,6,205,278,101,61,0.99
200903247.jpg,5,11,-4,475,479,0.99
20090325.jpg,5,252,355,37,34,0.99
20090325.jpg,5,267,357,40,30,0.99
20090325.jpg,8,9,145,239,116,0.99
2009032511.jpg,1,-22,259,358,185,0.99
2009032511.jpg,5,258,167,86,103,0.99
2009032511.jpg,6,221,406,62,43,0.99
2009032513.jpg,1,91,164,432,318,0.99
200903253.jpg,1,304,208,501,379,0.99
200903257.jpg,5,379,179,55,49,0.99
200903257.jpg,9,400,264,92,87,0.99
200903257.jpg,13,70,-14,483,286,0.99
200903259.jpg,5,155,238,275,240,0.99
200903259.jpg,13,127,238,340,245,0.99
20090326.jpg,4,-7,68,64,55,0.99
20090326.jpg,5,-9,280,186,144,0.99
200903263.jpg,6,48,63,576,362,0.99
200903264.jpg,6,434,348,66,61,0.99
200903265.jpg,5,-8,323,203,158,0.99
200903266.jpg,4,435,4,65,38,0.99
200903267.jpg,8,-21,311,221,173,0.99
200903267.jpg,8,269,238,371,204,0.99
200903267.jpg,11,278,214,373,233,0.99
20090330.jpg,5,-9,322,107,53,0.99
20090330.jpg,6,196,200,241,83,0.99
20090330.jpg,6,79,196,402,131,0.99
20090407.jpg,6,309,168,67,41,0.99
20090407.jpg,6,319,173,52,24,0.99
20090407.jpg,6,135,80,75,38,0.99
20090407.jpg,9,51,55,223,121,0.99
20090407.jpg,9,69,172,198,94,0.99
20090407.jpg,9,53,124,219,78,0.99
200904071.jpg,4,252,255,35,19,0.99
200904071.jpg,8,115,36,61,48,0.99
20090410.jpg,5,-8,36,394,240,0.99
20090410.jpg,6,10,0,243,88,0.99
200904106.jpg,9,137,153,61,34,0.99
200904106.jpg,9,136,204,67,54,0.99
200904106.jpg,9,272,183,67,17,0.99
200904106.jpg,9,138,178,63,26,0.99
200904106.jpg,9,275,166,59,22,0.99
200904106.jpg,9,276,156,54,23,0.99
200904106.jpg,9,267,192,72,16,0.99
200904106.jpg,9,273,173,67,20,0.99
200904106.jpg,9,254,233,43,28,0.99
200904106.jpg,9,189,183,44,30,0.99
200904106.jpg,9,266,199,71,16,0.99
200904106.jpg,9,263,207,68,18,0.99
200904106.jpg,9,156,179,66,31,0.99
200904141.jpg,5,117,154,56,75,0.99
2009041412.jpg,5,4,371,95,107,0.99
2009041420.jpg,11,13,29,385,273,0.99
2009041422.jpg,8,5,22,400,263,0.99
2009041422.jpg,11,12,-1,382,294,0.99
2009041423.jpg,5,21,22,374,278,0.99
2009041424.jpg,1,29,35,346,232,0.99
2009041424.jpg,1,48,123,279,173,0.99
2009041426.jpg,11,10,-18,338,296,0.99
200904143.jpg,5,158,56,41,21,0.99
200904143.jpg,7,227,28,56,45,0.99
200904145.jpg,1,-10,50,424,200,0.99
200904145.jpg,3,294,0,38,35,0.99
200904145.jpg,7,295,0,37,33,0.99
200904145.jpg,8,262,51,84,46,0.99
200904145.jpg,9,340,106,65,16,0.99
200904145.jpg,9,0,99,70,16,0.99
200904145.jpg,9,-1,113,88,20,0.99
200904145.jpg,9,75,0,27,36,0.99
200904145.jpg,9,344,94,61,13,0.99
200904146.jpg,3,103,89,55,41,0.99
200904149.jpg,5,106,191,60,110,0.99
2009041512.jpg,6,177,131,174,123,0.99
2009041513.jpg,10,10,-16,326,321,0.99
2009041516.jpg,5,60,98,221,159,0.99
2009041516.jpg,13,60,98,221,159,0.99
2009041518.jpg,6,42,62,27,33,0.99
2009041518.jpg,6,-14,138,394,130,0.99
2009041518.jpg,6,35,72,28,29,0.99
2009041518.jpg,13,143,7,56,51,0.99
2009041519.jpg,1,27,51,388,225,0.99
2009041519.jpg,4,27,51,388,225,0.99
2009041519.jpg,4,33,22,356,114,0.99
2009041519.jpg,4,63,148,357,143,0.99
2009041523.jpg,4,2,6,407,286,0.99
2009041523.jpg,8,212,197,156,103,0.99
2009041524.jpg,1,59,97,318,193,0.99
2009041525.jpg,3,49,93,55,48,0.99
2009041525.jpg,4,221,157,45,56,0.99
2009041525.jpg,11,45,92,59,54,0.99
2009041525.jpg,13,50,93,51,45,0.99
2009041529.jpg,13,73,8,244,184,0.99
2009041531.jpg,4,202,78,82,52,0.99
2009041531.jpg,4,4,4,56,43,0.99
2009041531.jpg,5,4,4,56,43,0.99
2009041531.jpg,5,213,65,49,18,0.99
2009041531.jpg,5,92,109,34,33,0.99
2009041531.jpg,6,351,39,42,31,0.99
2009041534.jpg,5,227,157,13,12,0.99
2009041534.jpg,5,219,156,14,14,0.99
2009041534.jpg,9,306,210,23,12,0.99
2009041536.jpg,4,125,34,34,34,0.99
2009041538.jpg,3,74,79,206,115,0.99
2009041538.jpg,3,52,112,260,176,0.99
2009041538.jpg,3,81,20,263,160,0.99
2009041538.jpg,7,-6,27,55,36,0.99
200904155.jpg,5,-4,19,410,261,0.99
200904155.jpg,13,-6,-7,407,302,0.99
200904157.jpg,6,200,156,36,29,0.99
200904158.jpg,3,322,29,44,29,0.99
200904158.jpg,13,315,3,59,83,0.99
200904161.jpg,5,174,180,35,26,0.99
2009041611.jpg,4,141,146,80,69,0.99
2009041611.jpg,8,155,0,249,193,0.99
2009041611.jpg,8,30,4,176,118,0.99
2009041613.jpg,5,157,156,26,36,0.99
2009041617.jpg,13,4,-15,226,207,0.99
2009041618.jpg,13,127,-1,165,82,0.99
2009041619.jpg,2,139,1,45,45,0.99
2009041619.jpg,3,350,73,51,49,0.99
200904164.jpg,3,8,174,59,90,0.99
200904164.jpg,6,201,126,92,175,0.99
200904164.jpg,6,181,33,99,229,0.99
200904167.jpg,2,165,71,122,145,0.99
200904167.jpg,2,195,118,99,103,0.99
200904167.jpg,3,145,78,97,99,0.99
200904167.jpg,3,148,75,140,141,0.99
20090428.jpg,3,147,94,133,121,0.99
20090428.jpg,3,238,44,64,31,0.99
200904281.jpg,3,117,242,35,30,0.99
200904281.jpg,4,199,76,139,65,0.99
200904281.jpg,5,117,241,35,30,0.99
200904281.jpg,8,18,33,148,83,0.99
200904281.jpg,8,12,89,174,98,0.99
2009042812.jpg,3,84,29,198,78,0.99
2009042812.jpg,8,-3,22,155,102,0.99
2009042813.jpg,4,153,53,248,216,0.99
2009042813.jpg,5,1,4,171,274,0.99
2009042814.jpg,3,219,153,34,24,0.99
2009042814.jpg,5,241,37,56,62,0.99
2009042814.jpg,6,230,116,62,42,0.99
2009042814.jpg,10,-20,112,228,193,0.99
2009042815.jpg,13,42,14,358,217,0.99
200904282.jpg,2,107,181,34,35,0.99
200904282.jpg,6,1,43,368,227,0.99
200904282.jpg,6,132,109,255,159,0.99
200904284.jpg,6,15,166,383,119,0.99
200904286.jpg,4,34,216,139,84,0.99
200904286.jpg,4,-11,164,193,118,0.99
200904286.jpg,5,100,53,42,31,0.99
200904287.jpg,4,116,128,43,49,0.99
200904287.jpg,5,201,45,50,70,0.99
200904287.jpg,6,139,45,53,43,0.99
200904287.jpg,6,367,109,36,44,0.99
200904288.jpg,4,81,234,49,38,0.99
200904288.jpg,5,81,230,49,40,0.99
200904288.jpg,6,169,203,61,38,0.99
200904288.jpg,6,98,210,36,32,0.99
2009042910.jpg,4,22,30,347,102,0.99
2009042910.jpg,5,0,2,102,85,0.99
2009042911.jpg,5,279,204,25,38,0.99
2009042911.jpg,6,175,118,94,64,0.99
2009042912.jpg,5,184,20,24,26,0.99
2009042912.jpg,9,196,184,104,82,0.99
2009042912.jpg,9,155,120,58,36,0.99
2009042912.jpg,9,192,135,77,51,0.99
2009042912.jpg,9,130,162,77,52,0.99
2009042912.jpg,9,323,203,76,101,0.99
2009042912.jpg,9,198,157,72,44,0.99
2009042913.jpg,5,204,161,214,149,0.99
2009042913.jpg,6,259,102,43,42,0.99
2009042913.jpg,6,287,86,70,59,0.99
2009042913.jpg,6,131,64,63,31,0.99
2009042913.jpg,6,229,51,62,76,0.99
2009042914.jpg,6,365,145,36,40,0.99
2009042914.jpg,6,362,127,42,51,0.99
2009042914.jpg,6,58,81,65,49,0.99
2009042914.jpg,6,-6,170,212,126,0.99
2009042914.jpg,9,17,82,49,25,0.99
2009042918.jpg,1,-2,9,368,277,0.99
2009042918.jpg,4,-13,17,389,253,0.99
200904292.jpg,3,206,224,44,19,0.99
2009042921.jpg,5,30,61,122,152,0.99
2009042921.jpg,13,300,30,104,146,0.99
2009042921.jpg,13,31,61,119,161,0.99
2009042923.jpg,4,126,111,59,22,0.99
2009042923.jpg,4,163,77,33,25,0.99
2009042923.jpg,5,13,188,102,93,0.99
2009042923.jpg,5,136,208,86,44,0.99
2009042923.jpg,6,187,85,42,27,0.99
2009042925.jpg,9,261,202,49,64,0.99
200904293.jpg,9,79,36,210,190,0.99
200904293.jpg,9,170,176,82,46,0.99
200904297.jpg,10,37,-12,347,281,0.99
200904298.jpg,4,199,255,30,34,0.99
200904298.jpg,7,130,131,120,120,0.99
200904298.jpg,7,195,258,36,29,0.99
200904298.jpg,10,129,127,118,132,0.99
200904299.jpg,3,149,165,124,80,0.99
200904299.jpg,3,148,79,32,46,0.99
200904303.jpg,6,81,169,44,32,0.99
200904305.jpg,5,177,236,43,51,0.99
200904305.jpg,5,197,218,33,53,0.99
200904305.jpg,5,240,216,21,31,0.99
200904305.jpg,5,212,226,25,41,0.99
200904305.jpg,5,229,222,19,29,0.99
200904305.jpg,13,-9,-10,295,205,0.99
200904307.jpg,8,192,21,221,177,0.99
200904307.jpg,11,182,5,226,204,0.99
2009051210.jpg,4,3,20,405,267,0.99
2009051210.jpg,7,5,12,402,266,0.99
2009051210.jpg,8,2,15,397,263,0.99
200905122.jpg,5,-12,59,259,237,0.99
200905122.jpg,13,-12,59,259,237,0.99
200905123.jpg,3,24,17,332,283,0.99
200905123.jpg,3,129,92,271,210,0.99
200905123.jpg,5,24,17,332,283,0.99
200905125.jpg,2,19,130,37,56,0.99
200905125.jpg,5,19,128,37,59,0.99
200905125.jpg,6,0,25,38,58,0.99
200905132.jpg,4,37,83,380,142,0.99
200905132.jpg,5,15,52,391,170,0.99
200905132.jpg,5,63,143,307,91,0.99
200905132.jpg,13,18,44,382,190,0.99
200905133.jpg,6,212,181,38,27,0.99
200905134.jpg,3,48,50,353,210,0.99
200905134.jpg,5,35,54,379,220,0.99
200905134.jpg,11,30,37,375,244,0.99
200905138.jpg,5,277,162,121,81,0.99
200905138.jpg,8,-2,2,115,96,0.99
20090525.jpg,3,172,159,48,54,0.99
200905251.jpg,10,0,38,340,247,0.99
200905251.jpg,13,8,105,313,174,0.99
200905253.jpg,4,9,162,361,115,0.99
200905254.jpg,5,-28,21,256,282,0.99
200905254.jpg,6,168,151,163,94,0.99
200905254.jpg,13,-15,62,286,236,0.99
200905255.jpg,4,107,189,97,84,0.99
200905256.jpg,5,40,38,340,256,0.99
200905256.jpg,13,31,25,366,282,0.99
200905257.jpg,3,63,184,137,117,0.99
200905257.jpg,5,61,181,140,121,0.99
200905257.jpg,7,142,72,59,59,0.99
200905258.jpg,5,148,161,258,141,0.99
200905259.jpg,6,-2,10,386,124,0.99
20090526.jpg,3,109,121,114,120,0.99
20090526.jpg,4,-1,41,110,83,0.99
20090526.jpg,5,106,123,125,121,0.99
20090526.jpg,6,108,70,97,49,0.99
20090526.jpg,6,313,90,70,79,0.99
20090526.jpg,6,342,100,42,36,0.99
20090526.jpg,6,44,141,30,39,0.99
20090526.jpg,6,280,172,64,76,0.99
20090526.jpg,6,332,90,49,57,0.99
20090526.jpg,6,339,232,66,47,0.99
20090526.jpg,6,15,139,59,44,0.99
20090526.jpg,6,53,148,26,36,0.99
200905264.jpg,5,-3,131,122,134,0.99
200905264.jpg,5,12,7,152,136,0.99
200905264.jpg,13,3,10,189,150,0.99
200905266.jpg,2,149,168,39,33,0.99
200905266.jpg,3,150,166,38,34,0.99
200905266.jpg,5,213,11,46,66,0.99
200905266.jpg,9,202,72,61,39,0.99
200905266.jpg,9,202,59,56,40,0.99
20090527.jpg,8,1,0,392,286,0.99
20090527.jpg,11,-16,-2,419,291,0.99
200905273.jpg,3,153,122,102,78,0.99
200905273.jpg,3,166,209,151,92,0.99
200905273.jpg,5,255,141,78,83,0.99
200905274.jpg,4,143,158,120,111,0.99
200905274.jpg,4,281,142,49,67,0.99
200905274.jpg,5,279,143,51,73,0.99
200905274.jpg,5,135,159,130,110,0.99
200905275.jpg,6,22,263,50,36,0.99
200905275.jpg,9,112,17,220,284,0.99
200905275.jpg,9,190,6,173,223,0.99
20090608.jpg,5,202,124,89,61,0.99
20090608.jpg,5,99,124,83,54,0.99
20090609.jpg,3,40,202,33,25,0.99
200906103.jpg,4,-1,5,31,24,0.99
200906111.jpg,5,109,111,46,23,0.99
200906112.jpg,5,148,175,60,54,0.99
20090615.jpg,5,183,78,58,78,0.99
20090615.jpg,5,256,114,44,57,0.99
20090615.jpg,5,191,101,41,51,0.99
